smiles,ee
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)c1CCCCc1cc2[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,0
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,84
COc1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)OC)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(cc(c1)c1ccc(cc1)OC)c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,76
COc1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)OC)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(cc(c1)c1ccc(cc1)OC)c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,60
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)c1CCCCc1cc2[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,10
COCc1cccc(c1)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,42
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1ccc(cc1)C1CCCCC1)CCCC3)c1ccc(cc1)C1CCCCC1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,56
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,68
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)CCCC3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,44
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,94
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,90
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,46
CC(c1cc(cc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(cc(cc1C(C)C)c1ccc(cc1)C(C)(C)C)C(C)C)C(C)C)c1ccc(cc1)C(C)(C)C)C.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,84
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,84
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Sc1ccccc1,76
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cccc(c1)c1ccc2c(c1)cccc2)cccc3)c1cccc(c1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,72
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,40
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,50
OP1(=O)Oc2c(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)cc1c2CCCC1)CCCC3.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,42
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,54
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,80
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,85
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,28
OP1(=O)Oc2c(Cc3ccc(cc3C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1ccc(cc1C(F)(F)F)C(F)(F)F)cc1c2cccc1)cccc3.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,41
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,20
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,76
COc1ccc(cc1)Cc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Cc1ccc(cc1)OC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,36
COc1cccc(c1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(OC)cccc1OC)OC.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,75
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,75
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,32
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,82
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Sc1ccccc1,80
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,84
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,50
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,84
OP1(=O)Oc2c(c3c(O1)c(cc1c3cccc1)[Si](c1ccccc1)(c1ccccc1)C)c1ccccc1cc2[Si](c1ccccc1)(c1ccccc1)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,64
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,38
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,92
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,78
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,94
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,82
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,60
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,50
CCc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1CC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,22
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,85
CCc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1CC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,24
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,20
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,74
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1ccc2c(c1)cccc2)cccc3)c1ccc(cc1)c1ccc2c(c1)cccc2.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,76
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,78
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc2c4c1C=CC1=CC=CC(C=C2)=C41)cccc3)c1ccc2c3c1C=CC1=C3C(=CC=C1)C=C2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,14
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,81
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,10
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,86
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,78
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccccc1)(c1ccccc1)c1ccccc1)c1CCCCc1cc2[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,2
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,74
OP1(=O)Oc2c(Cc3ccc(cc3C(F)(F)F)C(F)(F)F)cc3c(c2c2c(O1)c(Cc1ccc(cc1C(F)(F)F)C(F)(F)F)cc1c2cccc1)cccc3.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,20
OP1(=O)Oc2c(c3c(O1)c(cc1c3CCCC1)[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)c1CCCCc1cc2[Si](c1ccc(cc1)C(C)(C)C)(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,4
FC(Oc1ccccc1c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccccc1OC(F)(F)F)(F)F.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,80
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,4
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Sc1ccccc1,82
COCc1cccc(c1)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,74
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,84
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,24
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.CCS,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,60
COCc1cccc(c1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cccc(c1)COC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,58
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)cccc3)c1cc(cc(c1)C(C)(C)C)C(C)(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.Cc1ccccc1S,76
Cc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,80
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,86
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.Cc1ccccc1S,24
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c5ccccc5cc5c4C=CC=C5)O[P@@](=O)(Oc13)O)cccc2)c1c2ccccc2cc2c1C=CC=C2.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,52
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,84
Cc1cc(C)c(c(c1)C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(C)cc(cc1C)C.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.COc1ccc(cc1)S,96
COc1ccc(cc1)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1ccc(cc1)OC.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.SC1CCCCC1,40
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1)cccc3)c1c(cc(cc1C1CCCCC1)C1CCCCC1)C1CCCCC1.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,86
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.COc1ccc(cc1)S,80
Brc1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1Br.O=C(c1ccccc1)/N=C/c1ccccc1.Sc1ccccc1,34
Brc1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1Br.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,0
Cc1cc(C)c(c(c1)C)c1cc(cc(c1)c1c(C)cc(cc1C)C)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(cc(c1)c1c(C)cc(cc1C)C)c1c(C)cc(cc1C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,86
COCc1cccc(c1)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cccc(c1)COC.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,54
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Sc1ccccc1,58
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c(cc(cc4C(C)C)C(C)C)C(C)C)O[P@@](=O)(Oc13)O)cccc2)c1c(cc(cc1C(C)C)C(C)C)C(C)C.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.SC1CCCCC1,90
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4ccccc4)OP(=O)(Oc13)O)cccc2)c1ccccc1.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.CCS,32
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,52
c1(cc2c(c3-c4c(c(cc5c4cccc5)[Si](c4ccccc4)(c4ccccc4)c4ccccc4)OP(=O)(Oc13)O)cccc2)[Si](c1ccccc1)(c1ccccc1)c1ccccc1.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,2
Clc1cc(Cl)c(c(c1)Cl)c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1c(Cl)cc(cc1Cl)Cl.COc1ccc(cc1)/C=N/C(=O)c1ccccc1.CCS,66
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1cc(cc(c1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.COc1ccc(cc1)S,82
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2CCCC1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)CCCC3)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,70
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4cc(cc(c4)C(F)(F)F)C(F)(F)F)OP(=O)(Oc13)O)cccc2)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,73
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)cccc3)c1ccc(cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.SC1CCCCC1,46
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)Cc1c2ccccc2cc2c1cccc2)cccc3)Cc1c2ccccc2cc2c1cccc2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,30
COc1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)OC)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(cc(c1)c1ccc(cc1)OC)c1ccc(cc1)OC.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,86
COc1cc(F)c(c(c1)F)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1c(F)cc(cc1F)OC.O=C(c1ccccc1)/N=C/c1ccccc1.Cc1ccccc1S,88
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)S(F)(F)(F)(F)F)cccc3)c1ccc(cc1)S(F)(F)(F)(F)F.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.CCS,42
CCOc1ccc(cc1c1cc2CCCCc2c2c1OP(=O)(O)Oc1c2c2CCCCc2cc1c1cc(C)ccc1OCC)C.O=C(c1ccccc1)/N=C/c1cccc2c1cccc2.Cc1ccccc1S,72
CC(Oc1c(C)cc(cc1C)c1cc2ccccc2c2c1OP(=O)(O)Oc1c2c2ccccc2cc1c1cc(C)c(c(c1)C)OC(C)C)C.O=C(c1ccccc1)/N=C/c1ccccc1.SC1CCCCC1,52
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)C(C)(C)C)cccc3)c1ccc(cc1)C(C)(C)C.Clc1ccc(c(c1)Cl)/C=N/C(=O)c1ccccc1.COc1ccc(cc1)S,78
c1(cc2c(c3-c4c(c(cc5c4cccc5)c4c5ccccc5cc5c4C=CC=C5)O[P@@](=O)(Oc13)O)cccc2)c1c2ccccc2cc2c1C=CC=C2.O=C(c1ccccc1)/N=C/c1ccc(cc1)C(F)(F)F.SC1CCCCC1,78
OP1(=O)Oc2c(cc3c(c2c2c(O1)c(cc1c2cccc1)c1ccc(cc1)S(F)(F)(F)(F)F)cccc3)c1ccc(cc1)S(F)(F)(F)(F)F.O=C(c1ccccc1)/N=C/c1ccccc1.CCS,46
